#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FN1	FGF8	9606.ENSP00000346839	9606.ENSP00000321797	0	0	0	0	0	0	0	0.799	0.799
FN1	GSK3B	9606.ENSP00000346839	9606.ENSP00000324806	0	0	0	0	0	0	0	0.573	0.573
FN1	FGF3	9606.ENSP00000346839	9606.ENSP00000334122	0	0	0	0	0	0	0	0.797	0.797
FN1	HSP90AA1	9606.ENSP00000346839	9606.ENSP00000335153	0	0	0	0	0.058	0.045	0	0.448	0.460
FN1	ARHGEF1	9606.ENSP00000346839	9606.ENSP00000337261	0	0	0	0	0	0.072	0	0.508	0.523
FN1	EZR	9606.ENSP00000346839	9606.ENSP00000338934	0	0	0	0	0	0.070	0	0.680	0.689
FN1	CAV1	9606.ENSP00000346839	9606.ENSP00000339191	0	0	0	0	0.195	0	0	0.727	0.771
FN1	CRKL	9606.ENSP00000346839	9606.ENSP00000346300	0	0	0	0	0	0	0	0.543	0.543
FN1	FYN	9606.ENSP00000346839	9606.ENSP00000346671	0	0	0	0	0	0.405	0	0.481	0.678
FN1	CNKSR2	9606.ENSP00000346839	9606.ENSP00000368824	0	0	0	0	0	0	0.400	0	0.400
FN1	LYN	9606.ENSP00000346839	9606.ENSP00000428924	0	0	0	0	0	0	0	0.401	0.401
FN1	DMD	9606.ENSP00000346839	9606.ENSP00000354923	0	0	0	0	0.047	0	0	0.404	0.407
FN1	KSR2	9606.ENSP00000346839	9606.ENSP00000389715	0	0	0	0	0.055	0	0.400	0.065	0.423
FN1	CNKSR1	9606.ENSP00000346839	9606.ENSP00000363371	0	0	0	0	0	0	0.400	0.079	0.423
FN1	GRK5	9606.ENSP00000346839	9606.ENSP00000376609	0	0	0	0	0	0	0	0.425	0.424
FN1	PRKACG	9606.ENSP00000346839	9606.ENSP00000366488	0	0	0	0	0	0	0	0.431	0.431
FN1	PRKACB	9606.ENSP00000346839	9606.ENSP00000359719	0	0	0	0	0	0	0	0.434	0.434
FN1	BCL2L1	9606.ENSP00000346839	9606.ENSP00000365230	0	0	0	0	0	0	0	0.448	0.448
FN1	PPP3CB	9606.ENSP00000346839	9606.ENSP00000378306	0	0	0	0	0	0	0	0.451	0.451
FN1	PRKCA	9606.ENSP00000346839	9606.ENSP00000408695	0	0	0	0	0.055	0	0	0.453	0.461
FN1	CALD1	9606.ENSP00000346839	9606.ENSP00000354826	0	0	0	0	0.214	0.049	0	0.348	0.470
FN1	KSR1	9606.ENSP00000346839	9606.ENSP00000381958	0	0	0	0	0.055	0	0.400	0.156	0.480
FN1	GP1BB	9606.ENSP00000346839	9606.ENSP00000383382	0	0	0	0	0	0	0	0.482	0.482
FN1	PTK2B	9606.ENSP00000346839	9606.ENSP00000380638	0	0	0	0	0.054	0	0	0.478	0.485
FN1	MTOR	9606.ENSP00000346839	9606.ENSP00000354558	0	0	0	0	0	0	0	0.509	0.509
FN1	MARCKS	9606.ENSP00000346839	9606.ENSP00000478061	0	0	0	0	0.062	0.049	0	0.499	0.514
FN1	MYBPC3	9606.ENSP00000346839	9606.ENSP00000442795	0	0	0.233	0	0	0.049	0	0.419	0.539
FN1	RAP1A	9606.ENSP00000346839	9606.ENSP00000358723	0	0	0	0	0	0	0.400	0.292	0.557
FN1	ARRB1	9606.ENSP00000346839	9606.ENSP00000409581	0	0	0	0	0.042	0	0.400	0.293	0.558
FN1	OBSCN	9606.ENSP00000346839	9606.ENSP00000455507	0	0	0	0	0	0.049	0	0.560	0.563
FN1	ARRB2	9606.ENSP00000346839	9606.ENSP00000403701	0	0	0	0	0	0	0.400	0.305	0.565
FN1	NGF	9606.ENSP00000346839	9606.ENSP00000358525	0	0	0	0	0.107	0	0	0.543	0.574
FN1	YWHAZ	9606.ENSP00000346839	9606.ENSP00000379287	0	0	0	0	0	0.072	0	0.562	0.576
FN1	FRS2	9606.ENSP00000346839	9606.ENSP00000447241	0	0	0	0	0	0	0.500	0.189	0.577
FN1	HSP90AB1	9606.ENSP00000346839	9606.ENSP00000360609	0	0	0	0	0.051	0.045	0	0.571	0.577
FN1	NTRK1	9606.ENSP00000346839	9606.ENSP00000431418	0	0	0	0	0	0	0	0.599	0.599
FN1	PIK3R1	9606.ENSP00000346839	9606.ENSP00000428056	0	0	0	0	0	0	0.500	0.269	0.618
FN1	PPP3CA	9606.ENSP00000346839	9606.ENSP00000378323	0	0	0	0	0	0	0	0.623	0.623
FN1	CREB1	9606.ENSP00000346839	9606.ENSP00000387699	0	0	0	0	0.055	0	0	0.619	0.624
FN1	SOS1	9606.ENSP00000346839	9606.ENSP00000384675	0	0	0	0	0.053	0	0.500	0.276	0.627
FN1	P3H3	9606.ENSP00000346839	9606.ENSP00000478600	0	0	0	0	0.072	0	0	0.621	0.633
FN1	CALML5	9606.ENSP00000346839	9606.ENSP00000369689	0	0	0	0	0	0	0	0.642	0.642
FN1	CALML4	9606.ENSP00000346839	9606.ENSP00000419081	0	0	0	0	0	0	0	0.642	0.642
FN1	NRAS	9606.ENSP00000346839	9606.ENSP00000358548	0	0	0	0	0.047	0	0.500	0.316	0.645
FN1	RAF1	9606.ENSP00000346839	9606.ENSP00000401888	0	0	0	0	0.055	0	0.500	0.328	0.654
FN1	FGFR1	9606.ENSP00000346839	9606.ENSP00000393312	0	0	0	0	0.086	0	0	0.655	0.671
FN1	BDNF	9606.ENSP00000346839	9606.ENSP00000414303	0	0	0	0	0.083	0	0	0.682	0.695
FN1	BRAF	9606.ENSP00000346839	9606.ENSP00000419060	0	0	0	0	0.055	0	0.500	0.451	0.718
FN1	RHOA	9606.ENSP00000346839	9606.ENSP00000400175	0	0	0	0	0.079	0	0	0.722	0.734
FN1	GAP43	9606.ENSP00000346839	9606.ENSP00000377372	0	0	0	0	0.057	0	0	0.735	0.739
FN1	CDC42	9606.ENSP00000346839	9606.ENSP00000497733	0	0	0	0	0	0	0	0.743	0.743
FN1	GRB2	9606.ENSP00000346839	9606.ENSP00000376345	0	0	0	0	0.055	0.136	0.500	0.447	0.744
FN1	FGF13	9606.ENSP00000346839	9606.ENSP00000396198	0	0	0	0	0	0	0	0.770	0.770
FN1	FGF17	9606.ENSP00000346839	9606.ENSP00000352414	0	0	0	0	0	0	0	0.798	0.798
FN1	FGF9	9606.ENSP00000346839	9606.ENSP00000371790	0	0	0	0	0	0	0	0.798	0.798
FN1	FGF16	9606.ENSP00000346839	9606.ENSP00000399324	0	0	0	0	0	0	0	0.799	0.799
FN1	HRAS	9606.ENSP00000346839	9606.ENSP00000407586	0	0	0	0	0	0	0.500	0.620	0.801
FN1	JAK2	9606.ENSP00000346839	9606.ENSP00000371067	0	0	0	0	0	0	0.500	0.662	0.824
FN1	AKT1	9606.ENSP00000346839	9606.ENSP00000451828	0	0	0	0	0.055	0	0	0.844	0.846
FN1	IGF1R	9606.ENSP00000346839	9606.ENSP00000497069	0	0	0	0	0	0	0	0.875	0.875
FN1	SRC	9606.ENSP00000346839	9606.ENSP00000362680	0	0	0	0	0.042	0	0.400	0.912	0.945
FN1	ESR1	9606.ENSP00000346839	9606.ENSP00000405330	0	0	0	0	0	0.900	0	0.707	0.969
FRS2	FGF4	9606.ENSP00000447241	9606.ENSP00000168712	0	0	0	0	0	0	0.400	0.771	0.857
FRS2	FGF20	9606.ENSP00000447241	9606.ENSP00000180166	0	0	0	0	0	0	0.400	0.837	0.898
FRS2	FGF22	9606.ENSP00000447241	9606.ENSP00000215530	0	0	0	0	0	0	0.400	0.771	0.857
FRS2	MAPK1	9606.ENSP00000447241	9606.ENSP00000215832	0	0	0	0	0.049	0.330	0.400	0.528	0.795
FRS2	SOS2	9606.ENSP00000447241	9606.ENSP00000216373	0	0	0	0	0.167	0	0	0.902	0.915
FRS2	FGF6	9606.ENSP00000447241	9606.ENSP00000228837	0	0	0	0	0	0	0.400	0.837	0.898
FRS2	PLCG1	9606.ENSP00000447241	9606.ENSP00000244007	0	0	0	0	0.045	0	0	0.638	0.639
FRS2	KRAS	9606.ENSP00000447241	9606.ENSP00000256078	0	0	0	0	0.080	0.184	0.500	0.328	0.714
FRS2	PIK3C3	9606.ENSP00000447241	9606.ENSP00000262039	0	0	0	0	0.060	0	0.500	0.165	0.573
FRS2	MAPK3	9606.ENSP00000447241	9606.ENSP00000263025	0	0	0	0	0.049	0.292	0.400	0.544	0.791
FRS2	STRN	9606.ENSP00000447241	9606.ENSP00000263918	0	0	0	0	0.104	0	0.400	0.072	0.457
FRS2	PIK3CA	9606.ENSP00000447241	9606.ENSP00000263967	0	0	0	0	0.180	0	0.400	0.278	0.613
FRS2	CBL	9606.ENSP00000447241	9606.ENSP00000264033	0	0	0	0	0.049	0.626	0.500	0.625	0.924
FRS2	FGF10	9606.ENSP00000447241	9606.ENSP00000264664	0	0	0	0	0.042	0	0.400	0.843	0.902
FRS2	EGF	9606.ENSP00000447241	9606.ENSP00000265171	0	0	0	0	0	0	0	0.535	0.535
FRS2	FGF7	9606.ENSP00000447241	9606.ENSP00000267843	0	0	0	0	0.042	0	0.400	0.779	0.862
FRS2	FGF18	9606.ENSP00000447241	9606.ENSP00000274625	0	0	0	0	0	0	0.400	0.772	0.857
FRS2	EGFR	9606.ENSP00000447241	9606.ENSP00000275493	0	0	0	0	0	0.420	0	0.431	0.655
FRS2	NTRK2	9606.ENSP00000447241	9606.ENSP00000277120	0	0	0	0	0	0.943	0.500	0.754	0.992
FRS2	FGFR4	9606.ENSP00000447241	9606.ENSP00000292408	0	0	0	0	0	0.373	0.800	0.889	0.984
FRS2	IRS1	9606.ENSP00000447241	9606.ENSP00000304895	0	0	0	0	0.049	0	0	0.683	0.685
FRS2	FGF5	9606.ENSP00000447241	9606.ENSP00000311697	0	0	0	0	0	0	0.400	0.770	0.856
FRS2	GFRA4	9606.ENSP00000447241	9606.ENSP00000313423	0	0	0	0	0	0	0.400	0.102	0.438
FRS2	FGF8	9606.ENSP00000447241	9606.ENSP00000321797	0	0	0	0	0	0	0.400	0.771	0.857
FRS2	FGF3	9606.ENSP00000447241	9606.ENSP00000334122	0	0	0	0	0	0	0.400	0.772	0.857
FRS2	CAV1	9606.ENSP00000447241	9606.ENSP00000339191	0	0	0	0	0	0.112	0	0.417	0.460
FRS2	CRKL	9606.ENSP00000447241	9606.ENSP00000346300	0	0	0	0	0.067	0	0.900	0.704	0.970
FRS2	FN1	9606.ENSP00000447241	9606.ENSP00000346839	0	0	0	0	0	0	0.500	0.189	0.577
FRS2	FGF17	9606.ENSP00000447241	9606.ENSP00000352414	0	0	0	0	0	0	0.400	0.771	0.857
FRS2	GAB2	9606.ENSP00000447241	9606.ENSP00000354952	0	0	0	0	0.043	0.292	0	0.228	0.431
FRS2	NGF	9606.ENSP00000447241	9606.ENSP00000358525	0	0	0	0	0	0	0.500	0.377	0.675
FRS2	NRAS	9606.ENSP00000447241	9606.ENSP00000358548	0	0	0	0	0.102	0.165	0.500	0.226	0.671
FRS2	RAP1A	9606.ENSP00000447241	9606.ENSP00000358723	0	0	0	0	0.042	0	0.500	0.224	0.596
FRS2	SRC	9606.ENSP00000447241	9606.ENSP00000362680	0	0	0	0	0	0.094	0	0.864	0.871
FRS2	RPS6KA3	9606.ENSP00000447241	9606.ENSP00000368884	0	0	0	0	0	0.162	0	0.553	0.609
FRS2	FGF9	9606.ENSP00000447241	9606.ENSP00000371790	0	0	0	0	0	0	0.400	0.825	0.890
FRS2	GRB2	9606.ENSP00000447241	9606.ENSP00000376345	0	0	0	0	0	0.856	0.900	0.997	0.999
FRS2	GAP43	9606.ENSP00000447241	9606.ENSP00000377372	0	0	0	0	0	0	0	0.536	0.536
FRS2	SOS1	9606.ENSP00000447241	9606.ENSP00000384675	0	0	0	0	0.212	0.785	0.400	0.962	0.995
FRS2	FGFR1	9606.ENSP00000447241	9606.ENSP00000393312	0	0	0	0	0.042	0.898	0.900	0.987	0.999
FRS2	FGF13	9606.ENSP00000447241	9606.ENSP00000396198	0	0	0	0	0	0	0	0.704	0.704
FRS2	FGF16	9606.ENSP00000447241	9606.ENSP00000399324	0	0	0	0	0	0	0.400	0.773	0.858
FRS2	RAF1	9606.ENSP00000447241	9606.ENSP00000401888	0	0	0	0	0.064	0.052	0	0.584	0.599
FRS2	HRAS	9606.ENSP00000447241	9606.ENSP00000407586	0	0	0	0	0.067	0	0.500	0.429	0.710
FRS2	BDNF	9606.ENSP00000447241	9606.ENSP00000414303	0	0	0	0	0	0	0.500	0.347	0.659
FRS2	BRAF	9606.ENSP00000447241	9606.ENSP00000419060	0	0	0	0	0.101	0.052	0.500	0.305	0.664
FRS2	PIK3R1	9606.ENSP00000447241	9606.ENSP00000428056	0	0	0	0	0.067	0.042	0.400	0.181	0.502
FRS2	NTRK1	9606.ENSP00000447241	9606.ENSP00000431418	0	0	0	0	0	0.352	0.900	0.640	0.974
FRS2	MIP	9606.ENSP00000447241	9606.ENSP00000498622	0	0	0	0	0	0	0	0.420	0.420
FRS2	PIK3CB	9606.ENSP00000447241	9606.ENSP00000501150	0	0	0	0	0.063	0	0.400	0.147	0.479
FRS2	AKT1	9606.ENSP00000447241	9606.ENSP00000451828	0	0	0	0	0.049	0.052	0	0.573	0.581
FYN	MAPK1	9606.ENSP00000346671	9606.ENSP00000215832	0	0	0	0.614	0.047	0.110	0	0.486	0.526
FYN	CERK	9606.ENSP00000346671	9606.ENSP00000216264	0	0	0	0	0.084	0.045	0	0.388	0.419
FYN	SOS2	9606.ENSP00000346671	9606.ENSP00000216373	0	0	0	0	0.051	0.211	0	0.363	0.482
FYN	PLEK2	9606.ENSP00000346671	9606.ENSP00000216446	0	0	0	0	0	0	0	0.621	0.621
FYN	CDC37	9606.ENSP00000346671	9606.ENSP00000222005	0	0	0	0	0.042	0.428	0	0.148	0.493
FYN	CAV2	9606.ENSP00000346671	9606.ENSP00000222693	0	0	0	0	0.051	0.046	0.900	0.632	0.962
FYN	PLCG1	9606.ENSP00000346671	9606.ENSP00000244007	0	0	0	0.558	0.068	0.295	0.500	0.743	0.904
FYN	RRAS	9606.ENSP00000346671	9606.ENSP00000246792	0	0	0	0	0.074	0.198	0.500	0.221	0.672
FYN	KRAS	9606.ENSP00000346671	9606.ENSP00000256078	0	0	0	0	0.074	0.129	0.500	0.311	0.685
FYN	PIK3CA	9606.ENSP00000346671	9606.ENSP00000263967	0	0	0	0	0.043	0.069	0.900	0.520	0.951
FYN	CBL	9606.ENSP00000346671	9606.ENSP00000264033	0	0	0	0	0.056	0.930	0.500	0.960	0.998
FYN	TXK	9606.ENSP00000346671	9606.ENSP00000264316	0	0	0.104	0.854	0.121	0	0	0.433	0.514
FYN	ADD2	9606.ENSP00000346671	9606.ENSP00000264436	0	0	0	0	0	0.301	0	0.303	0.492
FYN	EGF	9606.ENSP00000346671	9606.ENSP00000265171	0	0	0	0	0	0	0.400	0.660	0.787
FYN	EGFR	9606.ENSP00000346671	9606.ENSP00000275493	0	0	0	0.670	0	0.115	0.400	0.780	0.873
FYN	NTRK2	9606.ENSP00000346671	9606.ENSP00000277120	0	0	0	0.689	0.060	0.292	0.700	0.489	0.884
FYN	CALM3	9606.ENSP00000346671	9606.ENSP00000291295	0	0	0	0	0.044	0.099	0	0.664	0.685
FYN	CALML6	9606.ENSP00000346671	9606.ENSP00000304643	0	0	0	0	0	0.099	0	0.659	0.680
FYN	IRS1	9606.ENSP00000346671	9606.ENSP00000304895	0	0	0	0	0	0.334	0	0.890	0.923
FYN	ITPR1	9606.ENSP00000346671	9606.ENSP00000306253	0	0	0	0	0.062	0.054	0	0.577	0.592
FYN	GP6	9606.ENSP00000346671	9606.ENSP00000308782	0	0	0	0	0	0.648	0.900	0.919	0.996
FYN	PRKACA	9606.ENSP00000346671	9606.ENSP00000309591	0	0	0	0.596	0.054	0.090	0.400	0.228	0.548
FYN	RASGRP1	9606.ENSP00000346671	9606.ENSP00000310244	0	0	0	0	0.075	0.084	0	0.382	0.431
FYN	CALML3	9606.ENSP00000346671	9606.ENSP00000315299	0	0	0	0	0	0.099	0	0.661	0.682
FYN	GSK3B	9606.ENSP00000346671	9606.ENSP00000324806	0	0	0	0.566	0	0.070	0.400	0.543	0.723
FYN	STK11	9606.ENSP00000346671	9606.ENSP00000324856	0	0	0	0.580	0	0.095	0	0.765	0.778
FYN	SCN5A	9606.ENSP00000346671	9606.ENSP00000328968	0	0	0	0	0.045	0.067	0	0.514	0.529
FYN	PRKCD	9606.ENSP00000346671	9606.ENSP00000331602	0	0	0.125	0.576	0.082	0.696	0	0.546	0.874
FYN	GRIN2A	9606.ENSP00000346671	9606.ENSP00000332549	0	0	0	0	0	0.735	0	0.932	0.981
FYN	HSP90AA1	9606.ENSP00000346671	9606.ENSP00000335153	0	0	0	0	0	0.630	0.500	0.485	0.896
FYN	GRAP2	9606.ENSP00000346671	9606.ENSP00000339186	0	0	0	0.635	0.073	0.100	0.800	0.647	0.933
FYN	CAV1	9606.ENSP00000346671	9606.ENSP00000339191	0	0	0	0	0.051	0.511	0.900	0.944	0.997
FYN	TRPC6	9606.ENSP00000346671	9606.ENSP00000340913	0	0	0	0	0.055	0.317	0	0.551	0.685
FYN	CAV3	9606.ENSP00000346671	9606.ENSP00000341940	0	0	0	0	0.055	0.098	0.900	0.314	0.933
FYN	ADCY2	9606.ENSP00000346671	9606.ENSP00000342952	0	0	0	0	0	0.061	0	0.438	0.449
FYN	PDE4D	9606.ENSP00000346671	9606.ENSP00000345502	0	0	0	0	0.060	0.236	0	0.453	0.573
FYN	CRKL	9606.ENSP00000346671	9606.ENSP00000346300	0	0	0	0	0	0.068	0.500	0.650	0.822
FYN	SCN8A	9606.ENSP00000346671	9606.ENSP00000346534	0	0	0	0	0.045	0.067	0	0.523	0.538
FYN	MTOR	9606.ENSP00000346671	9606.ENSP00000354558	0	0	0	0	0	0.073	0	0.380	0.400
FYN	CIB1	9606.ENSP00000346671	9606.ENSP00000479860	0	0	0	0	0	0.099	0	0.369	0.407
FYN	CCNL2	9606.ENSP00000346671	9606.ENSP00000383611	0	0	0	0	0.044	0.302	0	0.195	0.415
FYN	SPTA1	9606.ENSP00000346671	9606.ENSP00000495214	0	0	0	0	0	0	0.400	0.067	0.416
FYN	RPS6KA1	9606.ENSP00000346671	9606.ENSP00000435412	0	0	0	0.578	0.045	0.349	0	0.178	0.444
FYN	SPTBN4	9606.ENSP00000346671	9606.ENSP00000469242	0	0	0	0	0.052	0	0.400	0.127	0.460
FYN	SPTAN1	9606.ENSP00000346671	9606.ENSP00000487444	0	0	0	0.556	0.074	0	0.400	0.110	0.462
FYN	MBP	9606.ENSP00000346671	9606.ENSP00000380958	0	0	0	0	0.053	0.045	0	0.453	0.462
FYN	SPTBN1	9606.ENSP00000346671	9606.ENSP00000349259	0	0	0	0	0.066	0	0.400	0.119	0.463
FYN	CREB1	9606.ENSP00000346671	9606.ENSP00000387699	0	0	0	0	0.091	0	0	0.437	0.467
FYN	RABIF	9606.ENSP00000346671	9606.ENSP00000356231	0	0	0	0	0	0	0	0.474	0.474
FYN	YWHAZ	9606.ENSP00000346671	9606.ENSP00000379287	0	0	0	0	0.067	0.144	0	0.402	0.480
FYN	TRPC3	9606.ENSP00000346671	9606.ENSP00000368966	0	0	0	0	0.055	0.075	0	0.485	0.511
FYN	PRKCA	9606.ENSP00000346671	9606.ENSP00000408695	0	0	0	0.577	0.099	0.050	0	0.478	0.514
FYN	PRKACG	9606.ENSP00000346671	9606.ENSP00000366488	0	0	0	0.597	0.054	0.090	0.400	0.228	0.548
FYN	RPS6KA3	9606.ENSP00000346671	9606.ENSP00000368884	0	0	0	0.579	0.078	0.486	0	0.158	0.566
FYN	ITPR3	9606.ENSP00000346671	9606.ENSP00000363435	0	0	0	0	0.042	0.054	0	0.561	0.568
FYN	TRPV4	9606.ENSP00000346671	9606.ENSP00000406191	0	0	0	0	0	0.295	0	0.450	0.596
FYN	PRKACB	9606.ENSP00000346671	9606.ENSP00000359719	0	0	0	0.587	0.068	0.198	0.400	0.241	0.614
FYN	GRB10	9606.ENSP00000346671	9606.ENSP00000493728	0	0	0	0	0	0.329	0	0.503	0.652
FYN	NRAS	9606.ENSP00000346671	9606.ENSP00000358548	0	0	0	0	0.074	0.129	0.500	0.277	0.669
FYN	RAF1	9606.ENSP00000346671	9606.ENSP00000401888	0	0	0.107	0.661	0.050	0.377	0.400	0.132	0.675
FYN	FN1	9606.ENSP00000346671	9606.ENSP00000346839	0	0	0	0	0	0.405	0	0.481	0.678
FYN	CALML4	9606.ENSP00000346671	9606.ENSP00000419081	0	0	0	0	0	0.099	0	0.658	0.679
FYN	CALML5	9606.ENSP00000346671	9606.ENSP00000369689	0	0	0	0	0	0.099	0	0.660	0.681
FYN	GRIN1	9606.ENSP00000346671	9606.ENSP00000360608	0	0	0	0	0	0.304	0.400	0.434	0.743
FYN	PIK3CG	9606.ENSP00000346671	9606.ENSP00000419260	0	0	0	0	0.066	0.069	0.500	0.494	0.750
FYN	AKT2	9606.ENSP00000346671	9606.ENSP00000375892	0	0	0.164	0.568	0.078	0.045	0.500	0.439	0.756
FYN	JAK2	9606.ENSP00000346671	9606.ENSP00000371067	0	0	0	0.641	0.076	0.292	0.400	0.500	0.777
FYN	HSP90AB1	9606.ENSP00000346671	9606.ENSP00000360609	0	0	0	0	0.042	0.372	0.500	0.477	0.821
FYN	BDNF	9606.ENSP00000346671	9606.ENSP00000414303	0	0	0	0	0	0.073	0.500	0.658	0.828
FYN	AKT1	9606.ENSP00000346671	9606.ENSP00000451828	0	0	0.161	0.566	0.078	0.129	0.500	0.584	0.834
FYN	SOS1	9606.ENSP00000346671	9606.ENSP00000384675	0	0	0	0	0.058	0.416	0.400	0.599	0.850
FYN	HRAS	9606.ENSP00000346671	9606.ENSP00000407586	0	0	0	0	0.074	0.303	0.500	0.605	0.855
FYN	PTK2B	9606.ENSP00000346671	9606.ENSP00000380638	0	0	0	0.707	0.072	0.795	0	0.607	0.919
FYN	PIK3CD	9606.ENSP00000346671	9606.ENSP00000366563	0	0	0	0	0.103	0.069	0.900	0.333	0.936
FYN	PLCG2	9606.ENSP00000346671	9606.ENSP00000482457	0	0	0	0.560	0.060	0.301	0.800	0.570	0.936
FYN	PIK3CB	9606.ENSP00000346671	9606.ENSP00000501150	0	0	0	0	0	0.069	0.900	0.525	0.951
FYN	VAV1	9606.ENSP00000346671	9606.ENSP00000472929	0	0	0	0.563	0.074	0.474	0.400	0.877	0.959
FYN	RHOA	9606.ENSP00000346671	9606.ENSP00000400175	0	0	0	0	0.077	0.225	0.900	0.586	0.966
FYN	GAB2	9606.ENSP00000346671	9606.ENSP00000354952	0	0	0	0	0.054	0	0.900	0.762	0.975
FYN	CDC42	9606.ENSP00000346671	9606.ENSP00000497733	0	0	0	0	0.092	0.224	0.900	0.722	0.977
FYN	GRB2	9606.ENSP00000346671	9606.ENSP00000376345	0	0	0	0.733	0.055	0.136	0.400	0.964	0.980
FYN	PIK3R1	9606.ENSP00000346671	9606.ENSP00000428056	0	0	0	0	0.064	0.713	0.900	0.629	0.988
FYN	GRIN2B	9606.ENSP00000346671	9606.ENSP00000477455	0	0	0	0	0	0.510	0.400	0.981	0.993
FYN	LYN	9606.ENSP00000346671	9606.ENSP00000428924	0	0	0.063	0.954	0.123	0	0.900	0.965	0.996
FYN	DLG4	9606.ENSP00000346671	9606.ENSP00000497806	0	0	0	0	0.067	0.535	0	0.992	0.996
FYN	SRC	9606.ENSP00000346671	9606.ENSP00000362680	0	0	0.055	0.971	0.046	0.943	0.900	0.849	0.999
GAB2	MAPK1	9606.ENSP00000354952	9606.ENSP00000215832	0	0	0	0	0.049	0.510	0	0.223	0.606
GAB2	SOS2	9606.ENSP00000354952	9606.ENSP00000216373	0	0	0	0	0.059	0	0.900	0.915	0.991
GAB2	PLEK2	9606.ENSP00000354952	9606.ENSP00000216446	0	0	0	0	0	0	0	0.573	0.573
GAB2	PLCG1	9606.ENSP00000354952	9606.ENSP00000244007	0	0	0	0	0	0.292	0	0.321	0.498
GAB2	KRAS	9606.ENSP00000354952	9606.ENSP00000256078	0	0	0	0	0.043	0.166	0.500	0.235	0.653
GAB2	PIK3C3	9606.ENSP00000354952	9606.ENSP00000262039	0	0	0	0	0.043	0	0.500	0	0.501
GAB2	MAPK3	9606.ENSP00000354952	9606.ENSP00000263025	0	0	0	0	0.062	0.510	0	0.303	0.651
GAB2	PIK3CA	9606.ENSP00000354952	9606.ENSP00000263967	0	0	0	0	0.050	0	0.900	0.301	0.927
GAB2	CBL	9606.ENSP00000354952	9606.ENSP00000264033	0	0	0	0	0.060	0	0.500	0.500	0.744
GAB2	YWHAE	9606.ENSP00000354952	9606.ENSP00000264335	0	0	0	0	0	0.588	0	0.064	0.597
GAB2	EGFR	9606.ENSP00000354952	9606.ENSP00000275493	0	0	0	0	0	0.625	0.900	0.621	0.984
GAB2	ARAF	9606.ENSP00000354952	9606.ENSP00000290277	0	0	0	0	0	0	0	0.486	0.485
GAB2	GFRA4	9606.ENSP00000354952	9606.ENSP00000313423	0	0	0	0	0	0	0.500	0	0.499
GAB2	PRKCD	9606.ENSP00000354952	9606.ENSP00000331602	0	0	0	0	0.066	0	0	0.698	0.705
GAB2	GRAP2	9606.ENSP00000354952	9606.ENSP00000339186	0	0	0	0	0	0.693	0.500	0.271	0.878
GAB2	CRKL	9606.ENSP00000354952	9606.ENSP00000346300	0	0	0	0	0	0.625	0	0.479	0.796
GAB2	FYN	9606.ENSP00000354952	9606.ENSP00000346671	0	0	0	0	0.054	0	0.900	0.762	0.975
GAB2	SPTBN1	9606.ENSP00000354952	9606.ENSP00000349259	0	0	0	0	0.044	0	0.500	0	0.501
GAB2	FRS2	9606.ENSP00000354952	9606.ENSP00000447241	0	0	0	0	0.043	0.292	0	0.228	0.431
GAB2	VAV1	9606.ENSP00000354952	9606.ENSP00000472929	0	0	0	0	0.054	0	0.400	0.275	0.552
GAB2	PIK3CG	9606.ENSP00000354952	9606.ENSP00000419260	0	0	0	0	0	0	0.500	0.165	0.564
GAB2	BRAF	9606.ENSP00000354952	9606.ENSP00000419060	0	0	0	0	0.049	0	0	0.573	0.576
GAB2	JAK2	9606.ENSP00000354952	9606.ENSP00000371067	0	0	0	0	0.067	0	0.400	0.357	0.608
GAB2	YWHAZ	9606.ENSP00000354952	9606.ENSP00000379287	0	0	0	0	0	0.614	0	0.138	0.653
GAB2	AKT1	9606.ENSP00000354952	9606.ENSP00000451828	0	0	0	0	0.062	0.420	0	0.687	0.814
GAB2	SRC	9606.ENSP00000354952	9606.ENSP00000362680	0	0	0	0	0.061	0.292	0.400	0.772	0.896
GAB2	PIK3CD	9606.ENSP00000354952	9606.ENSP00000366563	0	0	0	0	0.059	0	0.900	0.167	0.914
GAB2	PLCG2	9606.ENSP00000354952	9606.ENSP00000482457	0	0	0	0	0.063	0.292	0.900	0.399	0.954
GAB2	PIK3CB	9606.ENSP00000354952	9606.ENSP00000501150	0	0	0	0	0.049	0.292	0.900	0.558	0.966
GAB2	LYN	9606.ENSP00000354952	9606.ENSP00000428924	0	0	0	0	0.060	0.292	0.900	0.704	0.977
GAB2	SOS1	9606.ENSP00000354952	9606.ENSP00000384675	0	0	0	0	0.049	0	0.900	0.922	0.991
GAB2	PIK3R1	9606.ENSP00000354952	9606.ENSP00000428056	0	0	0	0	0.067	0.871	0.900	0.780	0.996
GAB2	GRB2	9606.ENSP00000354952	9606.ENSP00000376345	0	0	0	0	0.055	0.991	0.900	0.996	0.999
GAP43	ADD2	9606.ENSP00000377372	9606.ENSP00000264436	0	0	0	0	0.121	0	0	0.498	0.539
GAP43	ADD1	9606.ENSP00000377372	9606.ENSP00000264758	0	0	0	0	0	0	0	0.481	0.481
